Algorithm,Topology,Graph Type,Degree,Run #,Time (s),Qubits,Maxchain Size,Fail/No Fail
Layout Aware [Migration],Pegasus,Complete,13,1,0.331501,28,3,0
Layout Aware [Migration],Pegasus,Complete,13,2,0.351278,27,3,0
Layout Aware [Migration],Pegasus,Complete,13,3,0.286088,27,3,0
Layout Aware [Migration],Pegasus,Complete,14,0,0.39641,33,3,0
Layout Aware [Migration],Pegasus,Complete,14,1,0.570408,33,3,0
Layout Aware [Migration],Pegasus,Complete,14,2,0.377882,30,3,0
Layout Aware [Migration],Pegasus,Complete,14,3,0.561634,31,3,0
Layout Aware [Migration],Pegasus,Complete,15,0,0.512676,36,3,0
Layout Aware [Migration],Pegasus,Complete,15,1,0.535533,36,3,0
Layout Aware [Migration],Pegasus,Complete,15,2,0.589853,37,3,0
Layout Aware [Migration],Pegasus,Complete,15,3,0.643416,35,3,0
Layout Aware [Migration],Pegasus,Complete,16,0,0.64173,41,3,0
Layout Aware [Migration],Pegasus,Complete,16,1,0.676953,40,3,0
Layout Aware [Migration],Pegasus,Complete,16,2,0.637058,38,3,0
Layout Aware [Migration],Pegasus,Complete,16,3,0.531524,40,3,0
Layout Aware [Migration],Pegasus,Complete,17,0,0.723735,43,3,0
Layout Aware [Migration],Pegasus,Complete,17,1,0.884258,43,3,0
Layout Aware [Migration],Pegasus,Complete,17,2,0.657526,43,3,0
Layout Aware [Migration],Pegasus,Complete,17,3,0.658173,43,3,0
Layout Aware [Migration],Pegasus,Complete,18,0,0.811503,46,3,0
Layout Aware [Migration],Pegasus,Complete,18,1,0.711793,47,3,0
Layout Aware [Migration],Pegasus,Complete,18,2,0.754725,46,3,0
Layout Aware [Migration],Pegasus,Complete,18,3,0.794459,48,3,0
Layout Aware [Migration],Pegasus,Complete,19,0,0.869493,51,3,0
Layout Aware [Migration],Pegasus,Complete,19,1,1.069738,51,4,0
Layout Aware [Migration],Pegasus,Complete,19,2,0.888809,49,3,0
Layout Aware [Migration],Pegasus,Complete,19,3,0.762529,50,3,0
Layout Aware [Migration],Pegasus,Complete,20,0,0.877806,58,4,0
Layout Aware [Migration],Pegasus,Complete,20,1,0.90854,55,4,0
Layout Aware [Migration],Pegasus,Complete,20,2,0.868397,54,4,0
Layout Aware [Migration],Pegasus,Complete,20,3,0.942571,53,4,0
Layout Aware [Migration],Pegasus,Complete,21,0,1.541412,62,4,0
Layout Aware [Migration],Pegasus,Complete,21,1,2.227904,62,4,0
Layout Aware [Migration],Pegasus,Complete,21,2,1.979019,61,4,0
Layout Aware [Migration],Pegasus,Complete,21,3,1.65837,62,4,0
Layout Aware [Migration],Pegasus,Complete,22,0,2.792824,66,4,0
Layout Aware [Migration],Pegasus,Complete,22,1,2.189374,64,4,0
Layout Aware [Migration],Pegasus,Complete,22,2,1.80836,65,4,0
Layout Aware [Migration],Pegasus,Complete,22,3,2.321469,66,4,0
Layout Aware [Migration],Pegasus,Complete,23,0,1.832688,76,4,0
Layout Aware [Migration],Pegasus,Complete,23,1,3.246088,79,4,0
Layout Aware [Migration],Pegasus,Complete,23,2,2.884332,74,4,0
Layout Aware [Migration],Pegasus,Complete,23,3,1.971043,77,4,0
Layout Aware [Migration],Pegasus,Complete,24,0,2.401088,82,4,0
Layout Aware [Migration],Pegasus,Complete,24,1,1.876311,85,5,0
Layout Aware [Migration],Pegasus,Complete,24,2,2.869977,80,4,0
Layout Aware [Migration],Pegasus,Complete,24,3,1.771074,83,5,0
Layout Aware [Migration],Pegasus,Complete,25,0,1.657633,89,5,0
Layout Aware [Migration],Pegasus,Complete,25,1,3.569734,92,5,0
Layout Aware [Migration],Pegasus,Complete,25,2,1.850956,89,5,0
Layout Aware [Migration],Pegasus,Complete,25,3,1.974016,88,5,0
Layout Aware [Migration],Pegasus,Complete,26,0,1.969804,97,5,0
Layout Aware [Migration],Pegasus,Complete,26,1,3.374898,99,5,0
Layout Aware [Migration],Pegasus,Complete,26,2,2.896637,94,5,0
Layout Aware [Migration],Pegasus,Complete,26,3,2.803395,94,5,0
Layout Aware [Migration],Pegasus,Complete,27,0,3.118972,101,5,0
Layout Aware [Migration],Pegasus,Complete,27,1,3.446679,97,5,0
Layout Aware [Migration],Pegasus,Complete,27,2,3.732112,99,5,0
Layout Aware [Migration],Pegasus,Complete,27,3,3.30186,107,5,0
Layout Aware [Migration],Pegasus,Complete,28,0,3.97335,106,5,0
Layout Aware [Migration],Pegasus,Complete,28,1,5.384413,104,5,0
Layout Aware [Migration],Pegasus,Complete,28,2,3.418299,105,5,0
Layout Aware [Migration],Pegasus,Complete,28,3,4.745846,104,5,0
Layout Aware [Migration],Pegasus,Complete,29,0,5.055102,121,5,0
Layout Aware [Migration],Pegasus,Complete,29,1,5.007156,113,5,0
Layout Aware [Migration],Pegasus,Complete,29,2,8.775674,115,5,0
Layout Aware [Migration],Pegasus,Complete,29,3,5.403943,118,6,0
Layout Aware [Migration],Pegasus,Complete,30,0,7.638678,119,6,0
Layout Aware [Migration],Pegasus,Complete,30,1,5.75602,129,6,0
Layout Aware [Migration],Pegasus,Complete,30,2,4.281039,127,6,0
Layout Aware [Migration],Pegasus,Complete,30,3,4.340676,125,5,0
Layout Aware [Migration],Pegasus,Complete,31,0,5.054022,136,6,0
Layout Aware [Migration],Pegasus,Complete,31,1,3.257994,130,6,0
Layout Aware [Migration],Pegasus,Complete,31,2,12.081459,130,6,0
Layout Aware [Migration],Pegasus,Complete,31,3,9.202284,139,6,0
Layout Aware [Migration],Pegasus,Complete,32,0,8.738874,138,6,0
Layout Aware [Migration],Pegasus,Complete,32,1,8.3511,136,6,0
Layout Aware [Migration],Pegasus,Complete,32,2,6.009492,144,6,0
Layout Aware [Migration],Pegasus,Complete,32,3,7.78971,143,6,0
Layout Aware [Migration],Pegasus,Complete,33,0,6.144123,149,7,0
Layout Aware [Migration],Pegasus,Complete,33,1,8.562184,154,6,0
Layout Aware [Migration],Pegasus,Complete,33,2,8.957105,153,6,0
Layout Aware [Migration],Pegasus,Complete,33,3,4.929257,147,7,0
Layout Aware [Migration],Pegasus,Complete,34,0,10.718182,157,6,0
Layout Aware [Migration],Pegasus,Complete,34,1,8.040526,167,7,0
Layout Aware [Migration],Pegasus,Complete,34,2,11.962535,163,6,0
Layout Aware [Migration],Pegasus,Complete,34,3,10.252328,158,7,0
Layout Aware [Migration],Pegasus,Complete,35,0,12.811292,174,7,0
Layout Aware [Migration],Pegasus,Complete,35,1,8.09866,182,7,0
Layout Aware [Migration],Pegasus,Complete,35,2,12.868658,168,6,0
Layout Aware [Migration],Pegasus,Complete,35,3,8.399463,169,7,0
Layout Aware [Migration],Pegasus,Complete,36,0,10.057304,190,7,0
Layout Aware [Migration],Pegasus,Complete,36,1,5.872308,173,7,0
Layout Aware [Migration],Pegasus,Complete,36,2,15.546146,195,7,0
Layout Aware [Migration],Pegasus,Complete,36,3,9.252688,171,6,0
Layout Aware [Migration],Pegasus,Complete,37,0,10.912121,179,6,0
Layout Aware [Migration],Pegasus,Complete,37,1,11.527784,191,7,0
Layout Aware [Migration],Pegasus,Complete,37,2,10.530692,180,6,0
Layout Aware [Migration],Pegasus,Complete,37,3,16.97622,197,7,0
Layout Aware [Migration],Pegasus,Complete,38,0,13.129672,200,7,0
Layout Aware [Migration],Pegasus,Complete,38,1,14.128718,190,7,0
Layout Aware [Migration],Pegasus,Complete,38,2,8.872957,201,7,0
Layout Aware [Migration],Pegasus,Complete,38,3,30.494282,197,7,0
Layout Aware [Migration],Pegasus,Complete,39,0,18.130656,210,7,0
Layout Aware [Migration],Pegasus,Complete,39,1,12.39298,235,8,0
Layout Aware [Migration],Pegasus,Complete,39,2,16.102534,198,6,0
Layout Aware [Migration],Pegasus,Complete,39,3,6.785482,226,8,0
Layout Aware [Migration],Pegasus,Complete,40,0,17.633661,235,8,0
Layout Aware [Migration],Pegasus,Complete,40,1,20.77978,221,7,0
Layout Aware [Migration],Pegasus,Complete,40,2,12.95508,218,8,0
Layout Aware [Migration],Pegasus,Complete,40,3,13.476512,223,8,0
Layout Aware [Migration],Pegasus,Complete,41,0,11.107588,221,8,0
Layout Aware [Migration],Pegasus,Complete,41,1,10.244338,227,8,0
Layout Aware [Migration],Pegasus,Complete,41,2,11.805238,245,9,0
Layout Aware [Migration],Pegasus,Complete,41,3,23.386547,228,7,0
Layout Aware [Migration],Pegasus,Complete,42,0,18.904129,253,8,0
Layout Aware [Migration],Pegasus,Complete,42,1,35.769982,233,8,0
Layout Aware [Migration],Pegasus,Complete,42,2,14.278363,262,9,0
Layout Aware [Migration],Pegasus,Complete,42,3,9.408561,268,9,0
Layout Aware [Migration],Pegasus,Complete,43,0,57.099899,240,7,0
Layout Aware [Migration],Pegasus,Complete,43,1,17.755367,254,8,0
Layout Aware [Migration],Pegasus,Complete,43,2,18.176379,247,8,0
Layout Aware [Migration],Pegasus,Complete,43,3,16.862267,250,8,0
Layout Aware [Migration],Pegasus,Complete,44,0,26.487273,260,8,0
Layout Aware [Migration],Pegasus,Complete,44,1,13.482696,290,10,0
Layout Aware [Migration],Pegasus,Complete,44,2,17.289308,257,8,0
Layout Aware [Migration],Pegasus,Complete,44,3,20.889066,257,8,0
Layout Aware [Migration],Pegasus,Complete,45,0,41.521548,274,8,0
Layout Aware [Migration],Pegasus,Complete,45,1,17.541802,262,7,0
Layout Aware [Migration],Pegasus,Complete,45,2,20.203168,282,9,0
Layout Aware [Migration],Pegasus,Complete,45,3,20.357575,287,9,0
Layout Aware [Migration],Pegasus,Complete,46,0,21.637752,268,8,0
Layout Aware [Migration],Pegasus,Complete,46,1,21.13367,300,10,0
Layout Aware [Migration],Pegasus,Complete,46,2,29.929009,300,9,0
Layout Aware [Migration],Pegasus,Complete,46,3,12.301249,311,10,0
Layout Aware [Migration],Pegasus,Complete,47,0,32.533878,291,8,0
Layout Aware [Migration],Pegasus,Complete,47,1,21.39015,309,10,0
Layout Aware [Migration],Pegasus,Complete,47,2,16.027726,307,9,0
Layout Aware [Migration],Pegasus,Complete,47,3,37.921014,299,8,0
Layout Aware [Migration],Pegasus,Complete,48,0,23.513537,307,9,0
Layout Aware [Migration],Pegasus,Complete,48,1,21.011102,340,10,0
Layout Aware [Migration],Pegasus,Complete,48,2,25.80475,317,9,0
Layout Aware [Migration],Pegasus,Complete,48,3,37.514171,320,9,0
Layout Aware [Migration],Pegasus,Complete,49,0,35.553475,315,9,0
Layout Aware [Migration],Pegasus,Complete,49,1,46.097629,311,8,0
Layout Aware [Migration],Pegasus,Complete,49,2,30.456237,310,9,0
Layout Aware [Migration],Pegasus,Complete,49,3,12.201397,343,10,0
Layout Aware [Migration],Pegasus,Complete,50,0,50.180954,340,9,0
Layout Aware [Migration],Pegasus,Complete,50,1,24.307384,357,10,0
Layout Aware [Migration],Pegasus,Complete,50,2,18.928388,364,10,0
Layout Aware [Migration],Pegasus,Complete,50,3,57.809464,322,9,0
Layout Aware [Migration],Pegasus,Complete,51,0,39.994231,338,9,0
Layout Aware [Migration],Pegasus,Complete,51,1,33.325553,341,9,0
Layout Aware [Migration],Pegasus,Complete,51,2,21.120734,378,10,0
Layout Aware [Migration],Pegasus,Complete,51,3,21.126239,372,11,0
Layout Aware [Migration],Pegasus,Complete,52,0,17.106246,408,12,0
Layout Aware [Migration],Pegasus,Complete,52,1,34.210641,380,10,0
Layout Aware [Migration],Pegasus,Complete,52,2,25.96979,378,10,0
Layout Aware [Migration],Pegasus,Complete,52,3,36.256796,366,9,0
Layout Aware [Migration],Pegasus,Complete,53,0,24.245096,401,11,0
Layout Aware [Migration],Pegasus,Complete,53,1,19.565996,370,11,0
Layout Aware [Migration],Pegasus,Complete,53,2,27.135776,398,10,0
Layout Aware [Migration],Pegasus,Complete,53,3,19.630969,383,11,0
Layout Aware [Migration],Pegasus,Complete,54,0,37.909122,383,10,0
Layout Aware [Migration],Pegasus,Complete,54,1,31.418149,400,10,0
Layout Aware [Migration],Pegasus,Complete,54,2,53.502359,383,10,0
Layout Aware [Migration],Pegasus,Complete,54,3,35.979511,391,10,0
Layout Aware [Migration],Pegasus,Complete,55,0,53.180076,403,10,0
Layout Aware [Migration],Pegasus,Complete,55,1,35.80131,424,11,0
Layout Aware [Migration],Pegasus,Complete,55,2,38.811179,390,10,0
Layout Aware [Migration],Pegasus,Complete,55,3,47.243843,412,10,0
Layout Aware [Migration],Pegasus,Complete,56,0,29.865355,455,11,0
Layout Aware [Migration],Pegasus,Complete,56,1,49.125662,451,11,0
Layout Aware [Migration],Pegasus,Complete,56,2,30.14086,415,11,0
Layout Aware [Migration],Pegasus,Complete,56,3,49.946741,425,11,0
Layout Aware [Migration],Pegasus,Complete,57,0,18.950561,424,11,0
Layout Aware [Migration],Pegasus,Complete,57,1,54.189144,456,11,0
Layout Aware [Migration],Pegasus,Complete,57,2,43.441863,452,11,0
Layout Aware [Migration],Pegasus,Complete,57,3,76.266896,442,10,0
Layout Aware [Migration],Pegasus,Complete,58,0,45.280498,454,11,0
Layout Aware [Migration],Pegasus,Complete,58,1,50.335426,449,11,0
Layout Aware [Migration],Pegasus,Complete,58,2,44.86734,475,11,0
Layout Aware [Migration],Pegasus,Complete,58,3,45.45526,454,11,0
Layout Aware [Migration],Pegasus,Complete,59,0,58.285634,462,11,0
Layout Aware [Migration],Pegasus,Complete,59,1,38.364229,460,11,0
Layout Aware [Migration],Pegasus,Complete,59,2,25.716779,493,12,0
Layout Aware [Migration],Pegasus,Complete,59,3,43.157936,487,12,0
Layout Aware [Migration],Pegasus,Complete,60,0,31.414787,512,13,0
Layout Aware [Migration],Pegasus,Complete,60,1,20.793733,509,13,0
Layout Aware [Migration],Pegasus,Complete,60,2,46.898943,518,13,0
Layout Aware [Migration],Pegasus,Complete,60,3,41.872926,491,12,0
Layout Aware [No Migration],Pegasus,Complete,0,0,0,0,0,1
Layout Aware [No Migration],Pegasus,Complete,0,1,0,0,0,1
Layout Aware [No Migration],Pegasus,Complete,0,2,0,0,0,1
Layout Aware [No Migration],Pegasus,Complete,0,3,0,0,0,1
Layout Aware [No Migration],Pegasus,Complete,1,0,0,0,0,0
Layout Aware [No Migration],Pegasus,Complete,1,1,0,0,0,0
Layout Aware [No Migration],Pegasus,Complete,1,2,0,0,0,0
Layout Aware [No Migration],Pegasus,Complete,1,3,0,0,0,0
Layout Aware [No Migration],Pegasus,Complete,2,0,0,0,0,0
Layout Aware [No Migration],Pegasus,Complete,2,1,0,0,0,0
Layout Aware [No Migration],Pegasus,Complete,2,2,0,0,0,0
Layout Aware [No Migration],Pegasus,Complete,2,3,0,0,0,0
Layout Aware [No Migration],Pegasus,Complete,3,0,0.06155,3,1,0
Layout Aware [No Migration],Pegasus,Complete,3,1,0.057943,3,1,0
Layout Aware [No Migration],Pegasus,Complete,3,2,0.056081,3,1,0
Layout Aware [No Migration],Pegasus,Complete,3,3,0.061629,3,1,0
Layout Aware [No Migration],Pegasus,Complete,4,0,0.06121,4,1,0
Layout Aware [No Migration],Pegasus,Complete,4,1,0.060778,4,1,0
Layout Aware [No Migration],Pegasus,Complete,4,2,0.063406,4,1,0
Layout Aware [No Migration],Pegasus,Complete,4,3,0.061004,4,1,0
Layout Aware [No Migration],Pegasus,Complete,5,0,0.068862,6,2,0
Layout Aware [No Migration],Pegasus,Complete,5,1,0.072343,6,2,0
Layout Aware [No Migration],Pegasus,Complete,5,2,0.074373,6,2,0
Layout Aware [No Migration],Pegasus,Complete,5,3,0.074188,6,2,0
Layout Aware [No Migration],Pegasus,Complete,6,0,0.082703,8,2,0
Layout Aware [No Migration],Pegasus,Complete,6,1,0.094874,8,2,0
Layout Aware [No Migration],Pegasus,Complete,6,2,0.084319,8,2,0
Layout Aware [No Migration],Pegasus,Complete,6,3,0.084229,8,2,0
Layout Aware [No Migration],Pegasus,Complete,7,0,0.102774,10,2,0
Layout Aware [No Migration],Pegasus,Complete,7,1,0.096487,10,2,0
Layout Aware [No Migration],Pegasus,Complete,7,2,0.091325,10,2,0
Layout Aware [No Migration],Pegasus,Complete,7,3,0.090859,10,2,0
Layout Aware [No Migration],Pegasus,Complete,8,0,0.105568,12,2,0
Layout Aware [No Migration],Pegasus,Complete,8,1,0.113232,12,2,0
Layout Aware [No Migration],Pegasus,Complete,8,2,0.107849,12,2,0
Layout Aware [No Migration],Pegasus,Complete,8,3,0.110495,12,2,0
Layout Aware [No Migration],Pegasus,Complete,9,0,0.124864,14,2,0
Layout Aware [No Migration],Pegasus,Complete,9,1,0.138313,14,2,0
Layout Aware [No Migration],Pegasus,Complete,9,2,0.133166,14,2,0
Layout Aware [No Migration],Pegasus,Complete,9,3,0.153122,14,2,0
Layout Aware [No Migration],Pegasus,Complete,10,0,0.148897,16,2,0
Layout Aware [No Migration],Pegasus,Complete,10,1,0.162714,18,2,0
Layout Aware [No Migration],Pegasus,Complete,10,2,0.182311,17,3,0
Layout Aware [No Migration],Pegasus,Complete,10,3,0.191176,18,2,0
Layout Aware [No Migration],Pegasus,Complete,11,0,0.189217,20,3,0
Layout Aware [No Migration],Pegasus,Complete,11,1,0.207226,19,3,0
Layout Aware [No Migration],Pegasus,Complete,11,2,0.195187,22,2,0
Layout Aware [No Migration],Pegasus,Complete,11,3,0.185656,21,3,0
Layout Aware [No Migration],Pegasus,Complete,12,0,0.333861,24,3,0
Layout Aware [No Migration],Pegasus,Complete,12,1,0.406762,22,3,0
Layout Aware [No Migration],Pegasus,Complete,12,2,0.281595,22,2,0
Layout Aware [No Migration],Pegasus,Complete,12,3,0.29846,26,3,0
Layout Aware [No Migration],Pegasus,Complete,13,0,0.474529,26,3,0
Layout Aware [No Migration],Pegasus,Complete,13,1,0.477235,25,3,0
Layout Aware [No Migration],Pegasus,Complete,13,2,0.319361,29,3,0
Layout Aware [No Migration],Pegasus,Complete,13,3,0.297904,28,3,0
Layout Aware [No Migration],Pegasus,Complete,14,0,0.635926,31,3,0
Layout Aware [No Migration],Pegasus,Complete,14,1,0.569911,29,3,0
Layout Aware [No Migration],Pegasus,Complete,14,2,0.361629,32,3,0
Layout Aware [No Migration],Pegasus,Complete,14,3,0.451188,33,3,0
Layout Aware [No Migration],Pegasus,Complete,15,0,0.683695,37,3,0
Layout Aware [No Migration],Pegasus,Complete,15,1,0.461698,36,3,0
Layout Aware [No Migration],Pegasus,Complete,15,2,0.507547,35,3,0
Layout Aware [No Migration],Pegasus,Complete,15,3,0.614307,35,3,0
Layout Aware [No Migration],Pegasus,Complete,16,0,0.618157,39,3,0
Layout Aware [No Migration],Pegasus,Complete,16,1,0.528331,39,3,0
Layout Aware [No Migration],Pegasus,Complete,16,2,0.554579,39,3,0
Layout Aware [No Migration],Pegasus,Complete,16,3,0.778746,39,3,0
Layout Aware [No Migration],Pegasus,Complete,17,0,0.802033,42,3,0
Layout Aware [No Migration],Pegasus,Complete,17,1,0.726266,43,3,0
Layout Aware [No Migration],Pegasus,Complete,17,2,0.708301,42,3,0
Layout Aware [No Migration],Pegasus,Complete,17,3,0.57083,43,3,0
Layout Aware [No Migration],Pegasus,Complete,18,0,0.633551,49,4,0
Layout Aware [No Migration],Pegasus,Complete,18,1,0.612336,47,3,0
Layout Aware [No Migration],Pegasus,Complete,18,2,0.706134,47,3,0
Layout Aware [No Migration],Pegasus,Complete,18,3,0.748235,46,3,0
Layout Aware [No Migration],Pegasus,Complete,19,0,1.177113,50,3,0
Layout Aware [No Migration],Pegasus,Complete,19,1,0.98744,50,3,0
Layout Aware [No Migration],Pegasus,Complete,19,2,0.697135,51,3,0
Layout Aware [No Migration],Pegasus,Complete,19,3,0.697077,50,3,0
Layout Aware [No Migration],Pegasus,Complete,20,0,1.288664,57,4,0
Layout Aware [No Migration],Pegasus,Complete,20,1,1.097378,54,3,0
Layout Aware [No Migration],Pegasus,Complete,20,2,1.238124,53,3,0
Layout Aware [No Migration],Pegasus,Complete,20,3,1.405524,55,4,0
Layout Aware [No Migration],Pegasus,Complete,21,0,1.297373,58,3,0
Layout Aware [No Migration],Pegasus,Complete,21,1,1.391433,63,4,0
Layout Aware [No Migration],Pegasus,Complete,21,2,1.64985,65,4,0
Layout Aware [No Migration],Pegasus,Complete,21,3,1.429759,58,4,0
Layout Aware [No Migration],Pegasus,Complete,22,0,1.683105,68,4,0
Layout Aware [No Migration],Pegasus,Complete,22,1,1.630338,68,4,0
Layout Aware [No Migration],Pegasus,Complete,22,2,2.141531,72,4,0
Layout Aware [No Migration],Pegasus,Complete,22,3,1.275784,69,4,0
Layout Aware [No Migration],Pegasus,Complete,23,0,2.371531,76,4,0
Layout Aware [No Migration],Pegasus,Complete,23,1,1.627784,78,5,0
Layout Aware [No Migration],Pegasus,Complete,23,2,2.127929,78,4,0
Layout Aware [No Migration],Pegasus,Complete,23,3,2.961562,74,4,0
Layout Aware [No Migration],Pegasus,Complete,24,0,1.688255,89,5,0
Layout Aware [No Migration],Pegasus,Complete,24,1,1.671233,86,5,0
Layout Aware [No Migration],Pegasus,Complete,24,2,3.561817,82,4,0
Layout Aware [No Migration],Pegasus,Complete,24,3,2.109611,85,4,0
Layout Aware [No Migration],Pegasus,Complete,25,0,3.398063,87,4,0
Layout Aware [No Migration],Pegasus,Complete,25,1,3.627788,85,4,0
Layout Aware [No Migration],Pegasus,Complete,25,2,3.819666,85,4,0
Layout Aware [No Migration],Pegasus,Complete,25,3,2.394444,91,5,0
Layout Aware [No Migration],Pegasus,Complete,26,0,3.86925,96,5,0
Layout Aware [No Migration],Pegasus,Complete,26,1,3.269886,91,5,0
Layout Aware [No Migration],Pegasus,Complete,26,2,2.357937,93,5,0
Layout Aware [No Migration],Pegasus,Complete,26,3,2.64161,92,5,0
Layout Aware [No Migration],Pegasus,Complete,27,0,3.720854,100,5,0
Layout Aware [No Migration],Pegasus,Complete,27,1,2.403157,102,5,0
Layout Aware [No Migration],Pegasus,Complete,27,2,7.18124,100,5,0
Layout Aware [No Migration],Pegasus,Complete,27,3,3.311737,103,5,0
Layout Aware [No Migration],Pegasus,Complete,28,0,2.653819,109,5,0
Layout Aware [No Migration],Pegasus,Complete,28,1,3.817288,117,6,0
Layout Aware [No Migration],Pegasus,Complete,28,2,5.079608,107,5,0
Layout Aware [No Migration],Pegasus,Complete,28,3,4.24936,115,6,0
Layout Aware [No Migration],Pegasus,Complete,29,0,2.791546,108,5,0
Layout Aware [No Migration],Pegasus,Complete,29,1,6.284705,111,5,0
Layout Aware [No Migration],Pegasus,Complete,29,2,5.679087,110,5,0
Layout Aware [No Migration],Pegasus,Complete,29,3,5.363612,114,5,0
Layout Aware [No Migration],Pegasus,Complete,30,0,3.625374,120,5,0
Layout Aware [No Migration],Pegasus,Complete,30,1,5.672045,122,5,0
Layout Aware [No Migration],Pegasus,Complete,30,2,8.689756,117,5,0
Layout Aware [No Migration],Pegasus,Complete,30,3,5.545313,129,6,0
Layout Aware [No Migration],Pegasus,Complete,31,0,5.776211,137,6,0
Layout Aware [No Migration],Pegasus,Complete,31,1,11.186644,124,5,0
Layout Aware [No Migration],Pegasus,Complete,31,2,4.655547,149,7,0
Layout Aware [No Migration],Pegasus,Complete,31,3,3.828857,141,6,0
Layout Aware [No Migration],Pegasus,Complete,32,0,5.10345,151,6,0
Layout Aware [No Migration],Pegasus,Complete,32,1,8.538516,136,6,0
Layout Aware [No Migration],Pegasus,Complete,32,2,8.418688,138,6,0
Layout Aware [No Migration],Pegasus,Complete,32,3,4.849423,156,7,0
Layout Aware [No Migration],Pegasus,Complete,33,0,6.908677,151,6,0
Layout Aware [No Migration],Pegasus,Complete,33,1,4.568843,148,6,0
Layout Aware [No Migration],Pegasus,Complete,33,2,4.795646,143,6,0
Layout Aware [No Migration],Pegasus,Complete,33,3,10.271734,146,6,0
Layout Aware [No Migration],Pegasus,Complete,34,0,4.997789,165,7,0
Layout Aware [No Migration],Pegasus,Complete,34,1,9.020243,161,7,0
Layout Aware [No Migration],Pegasus,Complete,34,2,11.18003,161,6,0
Layout Aware [No Migration],Pegasus,Complete,34,3,10.98551,162,7,0
Layout Aware [No Migration],Pegasus,Complete,35,0,11.709133,167,6,0
Layout Aware [No Migration],Pegasus,Complete,35,1,8.946645,162,7,0
Layout Aware [No Migration],Pegasus,Complete,35,2,12.430185,168,6,0
Layout Aware [No Migration],Pegasus,Complete,35,3,8.274616,174,7,0
Layout Aware [No Migration],Pegasus,Complete,36,0,21.982765,174,6,0
Layout Aware [No Migration],Pegasus,Complete,36,1,5.363386,194,8,0
Layout Aware [No Migration],Pegasus,Complete,36,2,11.306948,177,7,0
Layout Aware [No Migration],Pegasus,Complete,36,3,13.648635,181,7,0
Layout Aware [No Migration],Pegasus,Complete,37,0,8.241193,184,7,0
Layout Aware [No Migration],Pegasus,Complete,37,1,12.514258,184,7,0
Layout Aware [No Migration],Pegasus,Complete,37,2,10.499964,185,7,0
Layout Aware [No Migration],Pegasus,Complete,37,3,17.438198,176,6,0
Layout Aware [No Migration],Pegasus,Complete,38,0,15.273386,204,7,0
Layout Aware [No Migration],Pegasus,Complete,38,1,13.818598,205,7,0
Layout Aware [No Migration],Pegasus,Complete,38,2,6.348381,210,8,0
Layout Aware [No Migration],Pegasus,Complete,38,3,8.969476,213,8,0
Layout Aware [No Migration],Pegasus,Complete,39,0,14.173771,211,7,0
Layout Aware [No Migration],Pegasus,Complete,39,1,17.774616,213,8,0
Layout Aware [No Migration],Pegasus,Complete,39,2,10.796731,211,8,0
Layout Aware [No Migration],Pegasus,Complete,39,3,19.844828,199,7,0
Layout Aware [No Migration],Pegasus,Complete,40,0,13.231903,214,7,0
Layout Aware [No Migration],Pegasus,Complete,40,1,28.923168,217,7,0
Layout Aware [No Migration],Pegasus,Complete,40,2,13.579708,221,8,0
Layout Aware [No Migration],Pegasus,Complete,40,3,14.117393,216,8,0
Layout Aware [No Migration],Pegasus,Complete,41,0,21.741597,234,7,0
Layout Aware [No Migration],Pegasus,Complete,41,1,9.052151,230,8,0
Layout Aware [No Migration],Pegasus,Complete,41,2,8.531673,230,9,0
Layout Aware [No Migration],Pegasus,Complete,41,3,9.828425,243,9,0
Layout Aware [No Migration],Pegasus,Complete,42,0,27.13108,232,8,0
Layout Aware [No Migration],Pegasus,Complete,42,1,22.880952,252,8,0
Layout Aware [No Migration],Pegasus,Complete,42,2,26.731943,237,8,0
Layout Aware [No Migration],Pegasus,Complete,42,3,13.155204,236,8,0
Layout Aware [No Migration],Pegasus,Complete,43,0,8.697036,267,9,0
Layout Aware [No Migration],Pegasus,Complete,43,1,18.781694,257,8,0
Layout Aware [No Migration],Pegasus,Complete,43,2,10.196201,240,8,0
Layout Aware [No Migration],Pegasus,Complete,43,3,17.04526,246,8,0
Layout Aware [No Migration],Pegasus,Complete,44,0,13.083069,270,9,0
Layout Aware [No Migration],Pegasus,Complete,44,1,20.022974,266,9,0
Layout Aware [No Migration],Pegasus,Complete,44,2,12.894303,281,9,0
Layout Aware [No Migration],Pegasus,Complete,44,3,14.816488,259,8,0
Layout Aware [No Migration],Pegasus,Complete,45,0,14.105883,286,9,0
Layout Aware [No Migration],Pegasus,Complete,45,1,16.569689,272,8,0
Layout Aware [No Migration],Pegasus,Complete,45,2,32.874578,268,8,0
Layout Aware [No Migration],Pegasus,Complete,45,3,16.414161,283,9,0
Layout Aware [No Migration],Pegasus,Complete,46,0,56.522682,280,8,0
Layout Aware [No Migration],Pegasus,Complete,46,1,15.848582,297,9,0
Layout Aware [No Migration],Pegasus,Complete,46,2,14.758048,284,9,0
Layout Aware [No Migration],Pegasus,Complete,46,3,29.747112,291,8,0
Layout Aware [No Migration],Pegasus,Complete,47,0,28.309547,299,9,0
Layout Aware [No Migration],Pegasus,Complete,47,1,24.743218,298,9,0
Layout Aware [No Migration],Pegasus,Complete,47,2,30.593953,294,8,0
Layout Aware [No Migration],Pegasus,Complete,47,3,18.156469,304,9,0
